leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
1,1,0,5.2567,1.833,0.801,2.0143,0.785378635,10.70000008,0,0.464656979,1,1,1
0,1,1,2.235,3.6707,1.0304,2.1623,0.320626408,10.70000008,0,0.401167959,0,1,1
0,1,1,5.5898,5.3156,1.7344,3.7978,0.188665062,10.70000008,0,0.87333411,1,0,1
1,1,0,2.2331,1.9073,0.8527,1.9543,0.758407593,10.70000008,0,0.783117652,0,1,1
1,0,0,5.3288,3.5769,1.4417,2.1484,0.721175432,10.70000008,0,0.691463113,1,1,1
1,1,0,2.2519,2.2473,0.9071,1.8135,0.688396454,10.70000008,0,0.254630685,0,1,1
1,1,0,5.7102,2.6167,1.1057,2.4989,0.768431902,10.70000008,0,0.99329561,1,1,1
0,0,0,2.3961,3.1701,0.7824,1.9857,0.429280877,10.70000008,0,0.632946312,0,1,1
1,0,0,2.2293,2.0712,0.8329,1.9781,0.755124867,10.70000008,0,0.535793781,0,1,1
0,1,0,5.657,4.3089,1.4245,2.3907,0.396729708,10.70000008,0,0.750158072,1,1,1
1,1,0,2.229,2.0691,0.6819,1.758,0.748093367,10.70000008,0,0.210031852,0,1,1
0,1,0,5.7212,4.0547,1.0646,1.9457,0.188019976,10.70000008,0,0.725756705,1,0,1
1,0,0,2.2416,2.4878,0.9112,2.1068,0.736884356,10.70000008,0,0.670681715,0,1,1
0,1,0,5.7665,3.186,1.0095,1.9324,0.301916242,10.70000008,0,0.227395967,1,0,1
1,0,0,2.4597,1.8341,0.9017,1.6172,0.769280791,10.70000008,0,0.888457358,0,1,1
1,0,0,5.2893,2.0881,0.8736,1.8733,0.64327985,10.70000008,0,0.525361359,1,1,1
0,0,0,2.2294,2.5341,0.9498,1.6823,0.446622401,10.70000008,0,0.259863675,0,1,1
0,1,0,5.5538,3.1452,1.0062,1.861,0.297868133,10.70000008,0,0.318115234,1,0,1
0,0,0,2.4227,2.6448,0.8926,2.0892,0.555949986,10.70000008,0,0.434253663,0,1,1
0,1,0,5.6693,2.6447,0.9186,1.636,0.419646174,10.70000008,0,0.16725345,1,1,1
0,1,0,2.23,2.8379,0.8384,1.587,0.175919279,10.70000008,0,0.106712557,0,0,1
0,1,1,5.2971,3.2073,1.0307,1.7742,0.336183935,10.70000008,0,0.18198733,1,0,1
1,1,0,2.3617,2.5649,0.9591,1.9082,0.642757356,10.70000008,0,0.411764711,0,1,1
0,1,0,2.4594,3.2254,0.827,2.0325,0.18797268,10.70000008,0,0.645989358,0,0,1
0,1,1,5.7188,2.6872,0.9893,2.012,0.369657964,10.70000008,0,0.442515075,1,1,1
1,0,0,2.2367,2.3125,0.9699,1.8876,0.635266244,10.70000008,0,0.402273834,0,1,1
1,1,0,5.3458,2.1209,0.9133,1.731,0.636593223,10.70000008,0,0.308886349,1,1,1
0,0,1,2.4706,4.1609,1.4851,2.1684,0.201003805,10.70000008,0,0.472189456,0,1,1
0,1,0,5.5144,2.7346,0.919,1.6322,0.304330468,10.70000008,0,0.269344926,1,1,1
0,0,0,2.4697,4.1232,1.3624,1.8312,0.093817063,10.70000008,0,0.884847164,0,0,1
0,0,1,5.7428,2.8216,0.8062,1.5654,0.209775716,10.70000008,0,0.308585256,1,0,1
1,1,0,2.3378,2.1215,0.9034,1.9314,0.674180806,10.70000008,0,0.90564245,0,1,1
0,1,1,5.5611,2.4733,0.8623,1.5428,0.413443387,10.70000008,0,0.198586255,1,0,1
1,0,0,2.2351,2.3095,0.884,1.9353,0.676077127,10.70000008,0,0.138949439,0,1,1
0,0,1,5.4267,3.0222,0.8846,1.7481,0.180791289,10.70000008,0,0.350764573,1,0,1
0,0,0,2.2327,2.8406,0.9062,1.8638,0.411519647,10.70000008,0,0.220328212,0,1,1
0,0,0,5.7155,2.9839,0.704,1.5359,0.233732834,10.70000008,0,0.095996141,1,1,1
0,1,0,2.2351,2.9383,0.9162,1.8816,0.223927319,10.70000008,0,0.314826488,0,1,1
0,1,0,5.6206,3.534,1.1414,1.8596,0.166886106,10.70000008,0,0.47804901,1,0,1
0,1,0,2.2322,2.8651,0.8801,1.6924,0.308484912,10.70000008,0,0.097027153,0,1,1
0,0,1,5.4667,2.973,0.9146,1.8791,0.200962186,10.70000008,0,0.484339446,1,0,1
0,1,0,2.3465,3.2223,0.8498,1.9968,0.223780096,10.70000008,0,0.365948766,0,0,1
0,0,0,5.6322,3.5988,1.6298,1.8469,0.081921808,10.70000008,0,0.583189905,1,1,1
0,0,0,2.4379,1.7798,0.74,1.9254,0.711226881,10.70000008,0,0.483151287,0,1,1
0,0,0,5.6209,3.0948,1.101,1.7736,0.408831328,10.70000008,0,0.614665627,1,1,1
0,0,1,2.2325,2.4414,1.0254,1.7284,0.447928339,10.70000008,0,0.175726935,0,1,1
0,0,0,5.6915,3.2985,1.069,1.9151,0.361416161,10.70000008,0,0.969039977,1,1,1
1,0,0,2.363,2.3446,0.9529,2.3882,0.728057563,10.70000008,0,0.93220526,0,1,1
0,1,0,5.5681,3.8362,1.2912,2.3758,0.146189898,10.70000008,0,0.873205364,1,0,1
1,0,0,2.4681,2.3636,0.857,2.2113,0.728819728,10.70000008,0,0.855087996,0,1,1
1,1,0,2.3995,2.0032,0.7268,1.8517,0.733027697,10.70000008,0,0.466185212,0,1,1
0,0,1,5.5221,4.0184,1.3757,1.7879,0.086633705,10.70000008,0,0.466147572,1,0,1
0,1,0,2.3256,5.1549,1.5425,2.2176,0.120786041,10.70000008,0,0.604126096,0,0,1
0,1,0,5.5424,4.1874,1.3127,2.1442,0.145767182,10.70000008,0,0.817376196,1,0,1
0,1,1,2.2287,2.406,0.8381,1.6318,0.434782594,10.70000008,0,0.229949877,0,1,1
0,1,0,2.4643,4.2822,1.0059,2.2446,0.221604526,10.70000008,0,0.392926097,0,0,1
1,1,0,2.4629,2.653,1.0242,2.4459,0.662471056,10.70000008,0,0.888240218,0,1,1
0,1,0,2.4567,5.0938,1.6605,2.5638,0.159360111,10.70000008,0,0.358598471,0,0,1
1,1,0,2.2353,2.9539,1.0473,2.7996,0.758466423,10.70000008,0,0.607094705,0,1,1
0,0,1,2.4414,5.9527,2.2972,2.8692,0.074629314,10.70000008,0,0.966673434,0,0,1
0,1,0,2.4655,4.0056,1.3391,1.9983,0.216264442,10.70000008,0,0.362629473,0,0,1
0,1,0,2.4665,3.7859,1.2485,1.9504,0.158078253,10.70000008,0,0.913576722,0,0,1
0,1,0,2.4612,3.7938,1.3699,1.7417,0.145335615,10.70000008,0,0.374486834,0,0,1
1,0,0,2.2716,3.7074,1.2508,2.3192,0.705141783,10.70000008,0,0.259810716,0,1,1
1,1,1,2.4442,3.0784,1.5003,2.651,0.747892976,10.70000008,0,1,0,1,1
0,1,0,2.2387,2.4885,0.966,2.4942,0.78156966,10.70000008,0,0.956590891,0,1,1
1,1,0,2.2633,2.754,1.123,1.891,0.784783304,10.70000008,0,0.990331471,0,1,1
0,1,0,2.4611,4.0895,1.3836,2.3525,0.731583416,10.70000008,0,0.883811355,0,1,1
0,1,0,2.3326,5.1506,1.5089,2.2822,0.239646733,10.70000008,0,0.450126052,0,0,1
0,1,0,2.4578,5.9228,1.4513,2.9782,0.152453408,10.70000008,0,0.37773186,0,0,1
0,1,0,2.2472,2.7219,1.066,1.7444,0.376023471,10.70000008,0,0.365575284,0,1,1
1,0,0,2.3429,2.4093,0.8673,1.8075,0.681719184,10.70000008,0,0.437290788,0,1,1
0,0,1,2.4531,3.0656,0.7955,1.6692,0.258530021,10.70000008,0,0.167044446,0,0,1
0,0,0,2.2248,2.78,0.8761,1.6131,0.222941384,10.70000008,0,0.04113248,0,1,1
0,0,0,2.2471,2.8858,0.9828,1.6214,0.331582934,10.70000008,0,0,0,1,1
1,0,0,2.23,2.1501,0.9583,1.3811,0.69547087,10.70000008,0,0.521418333,0,1,1
0,0,0,2.2356,3.498,1.1449,1.8305,0.178788707,10.70000008,0,0.015232211,0,0,1
1,0,0,2.2293,2.0667,0.9667,2.3776,0.666576982,10.70000008,0,0.99990201,0,1,1
0,0,0,2.2351,2.6709,0.8556,1.8584,0.462753385,10.70000008,0,0.700568616,0,0,1
0,0,0,2.4221,3.837,1.0469,1.9777,0.109656908,10.70000008,0,0.120100886,0,0,1
1,1,0,2.4163,2.5242,0.9635,1.8615,0.680254996,10.70000008,0,0.329404235,0,1,1
0,1,0,2.2812,2.7021,0.8011,1.5298,0.32667014,10.70000008,0,0.222640365,0,1,1
0,1,0,2.227,2.6694,0.8736,1.7992,0.410687029,10.70000008,0,0.165684834,0,1,1
0,1,0,2.3436,2.979,0.8775,1.4721,0.070916541,10.70000008,0,0.000311753,0,0,1
0,1,0,2.309,3.2552,0.7495,2.0225,0.202858374,10.70000008,0,0.567813456,0,1,1
0,0,0,2.4617,2.6842,0.927,1.5966,0.311898291,10.70000008,0,0,0,1,1
0,1,1,2.2289,2.4623,0.9613,1.7128,0.558436871,10.70000008,0,0,0,1,1
0,1,0,2.4544,3.1099,0.9419,1.6712,0.172384307,10.70000008,0,0.287196249,0,0,1
0,0,1,2.4174,3.0847,0.8424,1.5229,0.138620004,10.70000008,0,0.026611062,0,1,1
1,1,0,2.2508,2.3279,1.0776,2.075,0.66660744,10.70000008,0,0.756742477,0,1,1
0,0,0,2.4898,4.1653,1.1658,2.0174,0.133705512,10.70000008,0,0.555400252,0,0,1
1,0,1,2.3121,2.0538,0.8666,1.7828,0.630206287,10.70000008,0,0.049180325,0,1,1
0,1,0,2.4632,2.9781,0.9451,1.966,0.201404661,10.70000008,0,0.361150324,0,0,1
1,1,0,2.4605,2.1695,0.9036,1.8365,0.641861439,10.70000008,0,0.553856492,0,1,1
0,1,0,2.4544,2.4769,0.7914,1.4419,0.305125475,10.70000008,0,0.015225933,0,0,1
0,0,0,2.4624,2.6977,0.8181,1.5462,0.288255364,10.70000008,0,0.321282685,0,0,1
0,1,0,2.4647,4.1182,1.1578,2.212,0.116079032,10.70000008,0,0.475994229,0,0,1
0,0,0,2.4679,2.7798,0.9546,2.2876,0.263908595,10.70000008,0,0.926760554,0,0,1
1,0,0,2.4344,2.0617,0.8577,1.6305,0.644881725,10.70000008,0,0.807173073,0,1,1
0,1,1,2.4633,3.6409,1.1276,1.7116,0.078350179,10.70000008,0,0.364470214,0,0,1
0,1,0,2.3536,2.7289,0.7753,1.4203,0.288494229,10.70000008,0,0,0,1,1
0,0,0,2.3598,2.8504,0.842,1.5253,0.203703701,10.70000008,0,0.181763038,0,0,1
0,0,1,2.4632,3.2949,0.6977,1.5719,0.110141277,10.70000008,0,0.089120127,0,1,1
0,0,0,2.4797,3.349,1.0561,1.7065,0.052466024,10.70000008,0,0.442067921,0,0,1
0,0,0,2.4113,3.7982,1.4175,1.6156,0.066105418,10.70000008,0,0.174557209,0,0,1
1,0,0,2.245,2.9208,1.18,1.96,0.679109216,10.70000008,0,0.993141472,0,1,1
0,0,0,2.3264,3.7476,1.1775,2.1459,0.151435688,10.70000008,0,0.84278053,0,1,1
0,1,0,2.4663,4.1535,1.11,1.8294,0.191420346,10.70000008,0,0.40618977,0,0,1
0,0,1,2.4056,4.7524,2.1543,2.1755,0.069753908,10.70000008,0,0.966775596,0,0,1
0,0,1,2.3171,4.204,1.8965,1.8989,0.049501527,10.70000008,0,0.54023242,0,0,1
0,0,1,2.3555,3.8858,1.5092,1.8881,0.07688389,10.70000008,0,0.667312264,0,0,1
0,0,0,2.4716,4.0903,1.4134,2.4496,0.169161677,10.70000008,0,0.887592077,0,0,1
1,1,0,2.2552,2.4782,1.0867,1.6644,0.63005501,10.70000008,0,0.989030242,0,1,1
0,0,1,2.473,4.168,1.2989,2.3071,0.077112816,10.70000008,0,0.999389052,0,0,1
0,1,0,2.2553,3.3533,1.123,1.7669,0.210703671,10.70000008,0,0.417873263,0,1,1
0,0,0,2.4112,3.1811,1.8832,1.7053,0.09713006,10.70000008,0,0.925913692,0,1,1
0,1,0,0.9636,2.6311,0,1.3811,0.003113325,7.599999756,0,0.459050268,0,0,0
0,1,1,1.9196,2.6754,0.2889,1.4131,0.002656804,7.599999756,0,0.214722589,1,0,0
0,1,0,0.956,2.7099,0.65,1.4444,0.002196653,7.599999756,0,0,0,0,0
0,0,1,0.9657,3.123,0,1.5282,0.003313658,7.599999756,0,0.375377804,0,0,0
0,0,1,1.921,4.1348,0.9412,1.9941,0.002030193,7.599999756,0,0.193460509,1,0,0
0,0,0,0.9594,3.4842,0,2.2005,0.001980404,7.599999756,0,0.582425237,0,1,0
0,1,0,1.9242,2.8993,0.9033,1.6108,0.003533936,7.599999756,0,0.964688897,1,0,0
0,1,1,0.9574,4.1138,3.4,1.9438,0.002088991,7.599999756,0,0.15149878,0,0,0
0,0,0,1.9244,3.4678,0.4,1.9142,0.001610892,7.599999756,0,0.172165051,1,0,0
0,0,0,0.9636,4.1641,0.4143,2.0445,0.001971773,7.599999756,0,0.226255804,0,0,0
0,0,1,1.9441,2.8424,2.675,1.7352,0.00221182,7.599999756,0,0.218050689,1,0,0
0,1,0,0.962,3.1531,0,1.6413,0.003014553,7.599999756,0,0.923676014,0,0,0
0,0,1,0.9622,2.6544,0.9033,1.5788,0.004053211,7.599999756,0,1,0,1,0
0,0,1,1.9015,2.654,0.1559,1.5328,0.005206415,7.599999756,1,0.205312982,1,1,0
0,0,1,0.9635,3.5871,0.4,1.9361,0.001245459,7.599999756,0,0.005585647,0,0,0
0,1,0,0.9609,3.3593,0,1.8923,0.001977313,7.599999756,0,0.391401201,0,0,0
0,0,0,1.8042,3.195,2.1766,1.9472,0.009145328,7.599999756,0,0.565394461,1,1,0
0,0,1,0.9719,2.8081,2.9,1.7473,0.00246939,7.599999756,0,0.354872704,0,0,0
0,1,0,0.9722,2.8777,2.6,1.721,0.00195433,7.599999756,0,0.009373326,0,1,0
0,0,0,1.8153,2.9511,1.5207,1.5746,0.029747151,7.599999756,0,0.9791556,1,1,0
0,0,1,0.9457,2.7386,1.365,1.5171,0.002432061,7.599999756,0,0,0,0,0
0,0,1,1.8707,3.466,1.6629,1.6807,0.006575079,7.599999756,0,0.779241741,1,1,0
0,1,0,0.9546,3.4966,0.5333,1.711,0.003771213,7.599999756,0,0,0,0,0
0,0,1,1.8961,3.1227,0.8768,1.6033,0.001634935,7.599999756,0,0.463342428,1,0,0
0,0,0,0.9628,2.8189,0.1506,1.5747,0.00166182,7.599999756,1,0.033378933,0,1,0
0,0,0,1.9011,3.0019,0.1667,1.5731,0.00142023,7.599999756,0,0.321943581,1,0,0
0,1,0,0.9387,2.4707,0.1667,1.4761,0.008842016,7.599999756,1,0.388953805,0,1,0
0,1,0,1.877,2.4994,0,1.6684,0.00122536,7.599999756,1,0.307136655,1,1,0
0,0,1,0.8893,2.9014,0.2545,1.4537,0.00224896,7.599999756,0,0,0,0,0
0,0,0,1.7682,3.008,0.888,1.6676,0.00265807,7.599999756,0,0.58740139,1,1,0
0,1,1,0.9558,4.9823,2.9859,2.5707,0.003243356,7.599999756,0,0.559103668,0,0,0
0,0,0,0.9215,3.4798,1.7485,1.8367,0.003472599,7.599999756,0,0.174269259,0,0,0
0,1,0,1.8749,3.1685,0.6212,1.6103,0.002293456,7.599999756,0,0.615226328,1,0,0
0,1,1,1.7622,2.7051,0,1.6377,0.001815912,7.599999756,1,0.236804098,1,1,0
0,1,1,1.8408,3.9604,1.8883,1.85,0.005052151,7.599999756,0,0.244193852,1,0,0
0,0,1,1.7646,4.0502,1.8067,1.8599,0.006063697,7.599999756,0,0.997505903,1,1,0
0,0,1,1.7663,3.1221,1.6961,2.0759,0.006907093,7.599999756,0,1,1,0,0
0,0,1,0.9726,2.8081,1.7515,1.4517,0.007300021,7.599999756,0,0.668756247,0,1,0
0,0,1,1.7754,2.6823,0.6239,1.5833,0.011771995,7.599999756,0,1,1,1,0
0,0,1,0.9378,3.2261,1.1313,1.6012,0.001492856,7.599999756,0,0.651961923,0,0,0
0,0,0,1.787,2.8366,0.8949,1.5329,0.012311136,7.599999756,0,0.980996311,1,1,0
0,1,0,0.9583,3.0295,0.5375,1.6053,0.001773975,7.599999756,0,0.281885177,0,0,0
0,0,1,1.826,4.8346,1.5813,2.5176,0.003559693,7.599999756,0,1,1,0,0
0,1,0,0.9463,2.9578,0.2045,1.5252,0.00200782,7.599999756,0,0.314926654,0,0,0
0,0,0,0.9639,2.4124,0,1.7469,0.000933707,7.599999756,1,0.640747428,0,1,0
0,0,0,1.8743,3.1798,0.8921,1.8211,0.003948141,7.599999756,0,0.41004613,1,0,0
0,0,0,0.9131,2.5973,0,1.5972,0.001533238,7.599999756,1,0,0,1,0
0,1,0,1.7776,3.956,0.9567,2.1515,0.004050405,7.599999756,0,0.774167836,1,1,0
0,1,0,0.8807,3.1165,1.736,1.7107,0.002157375,7.599999756,0,0.700762153,0,1,0
0,1,0,1.7469,3.1001,0.6165,1.5721,0.004865762,7.599999756,0,1,1,1,0
0,1,1,0.8875,2.8461,0.464,1.622,0.00315493,7.599999756,0,0.473423988,0,0,0
0,1,0,1.8267,4.1383,4.0033,1.8921,0.002299228,7.599999756,0,0.329006076,1,0,0
0,0,1,0.9627,3.0881,4.4922,1.6505,0.002492988,7.599999756,0,0.278668731,0,0,0
0,0,0,1.8749,4.0112,1.3184,2.0682,0.002560137,7.599999756,0,0.075856797,1,0,0
0,1,0,0.9419,2.86,0.4333,1.5731,0.001380189,7.599999756,0,0,0,1,0
0,0,0,1.8883,3.0013,0.3259,1.6393,0.001429858,7.599999756,0,0.198367745,1,0,0
0,0,1,0.9538,3.217,2,1.6399,0.000943594,7.599999756,0,0.563051164,0,0,0
0,0,1,1.7476,3.4625,0.51,1.8655,0.001430533,7.599999756,0,0.835528135,1,1,0
0,1,0,0.9211,3.1209,0.4413,1.5804,0.003691239,7.599999756,0,0.671415031,0,1,0
0,1,1,1.7573,4.0731,0.24,1.8103,0.003243612,7.599999756,0,0.40260303,1,0,0
0,1,0,1.7501,3.8072,1.2984,2.0778,0.003085538,7.599999756,0,0.947389007,1,1,0
0,0,1,1.7469,3.5603,2.5453,1.9782,0.00429332,7.599999756,0,0.850006402,1,1,0
0,1,1,1.7446,3.5301,1.5368,1.6973,0.001948871,7.599999756,0,0.049961228,1,0,0
0,1,0,0.961,3.8206,0.1187,1.9071,0.004474506,7.599999756,0,0,0,0,0
0,1,0,1.7897,2.7519,0.4237,1.5446,0.003576018,7.599999756,0,0.56496793,1,1,0
0,0,0,0.8798,4.1132,3.7843,1.7885,0.005683111,7.599999756,0,0.566490173,0,0,0
0,1,0,1.8438,2.8168,0.7086,1.8537,0.002277904,7.599999756,0,0.351556122,1,0,0
0,1,0,0.932,3.2185,0.9995,1.6226,0.00139485,7.599999756,0,0.004916881,0,0,0
0,1,1,0.9266,5.0633,1.6,2.5272,0.003885172,7.599999756,0,0.446840823,0,0,0
0,1,0,1.8184,3.6518,2.0055,1.9782,0.00291465,7.599999756,0,0.479546517,1,1,0
0,0,0,0.884,5.0093,4.71,2.1134,0.006334843,7.599999756,0,0.994746625,0,0,0
0,1,0,1.8861,3.8289,0.8563,1.9656,0.006415354,7.599999756,0,0.948449254,1,1,0
0,1,0,0.8806,3.25,1.0808,1.6015,0.005791506,7.599999756,0,1,0,1,0
0,1,0,1.8295,3.2656,0.3259,1.7447,0.004755398,7.599999756,0,0.996473134,1,1,0
0,0,0,0.8858,2.3601,1.0472,1.7057,0.008466923,7.599999756,0,1,0,1,0
0,1,1,1.9311,3.012,0.5633,1.6272,0.004815908,7.599999756,0,0.921119511,1,1,0
0,0,0,0.8805,4.2161,4.0378,2.4329,0.005337876,7.599999756,0,1,0,0,0
0,0,1,1.8492,3.3327,0.8014,1.8453,0.004704737,7.599999756,0,0.488609582,1,1,0
0,1,1,0.8924,2.3616,0.6239,1.5866,0.013110713,7.599999756,0,1,0,1,0
0,1,0,0.883,3.0048,0,1.58,0.010419025,7.599999756,0,1,0,1,0
0,1,0,0.8953,3.0192,0.7937,1.6062,0.011504525,7.599999756,0,1,0,0,0
0,1,0,0.8917,2.695,1.0459,1.4573,0.013121005,7.599999756,0,0.960045636,0,1,0
0,0,0,0.8952,4.1274,1.1444,2.1219,0.004133155,7.599999756,0,1,0,0,0
0,1,1,0.9538,5.3958,10.2285,2.5351,0.003564689,7.599999756,0,0.428947359,0,0,0
0,1,0,0.8832,3.8798,0,2.0018,0.002377717,7.599999756,0,0.886478901,0,0,0
0,0,1,0.882,3.1908,0.9443,1.7307,0.002721088,7.599999756,0,0,0,1,0
0,0,1,0.923,3.8446,1.2367,1.8467,0.001950163,7.599999756,0,0,0,0,0
0,0,1,0.9173,2.9482,0.8525,1.6847,0.002943421,7.599999756,0,0.917852223,0,1,0
0,1,1,0.8992,5.528,0,2.7395,0.002001779,7.599999756,0,0.526612222,0,1,0
0,1,0,0.8729,3.2856,0.5,1.6668,0.002749456,7.599999756,0,1,0,1,0
0,1,0,0.9405,4.019,6.9338,1.703,0.001594896,7.599999756,0,0.63864845,0,0,0
0,1,1,0.9372,3.7288,0,1.7121,0.001173709,7.599999756,0,0.109187752,0,0,0
0,0,0,0.9377,4.2469,1.3184,2.4241,0.003945825,7.599999756,0,0.052709449,0,0,0
0,0,0,0.9314,2.8962,0.4,1.597,0.001825209,7.599999756,0,0.451979876,0,0,0
0,0,0,0.8799,3.0363,0.5564,1.7224,0.00159109,7.599999756,0,0.788763523,0,1,0
0,0,0,0.8772,3.1364,1.1558,1.6866,0.002051984,7.599999756,0,0.94905889,0,1,0
0,1,0,0.885,2.3085,0.5918,1.5603,0.003502825,7.599999756,0,0.956275761,0,1,0
0,1,1,0.8804,4.8259,0.3667,2.0906,0.00215811,7.599999756,0,0.025440313,0,0,0
0,1,0,0.8769,3.5769,0.1059,1.5187,0.004333447,7.599999756,0,0.806770504,0,1,0
0,0,1,0.8746,4.4487,0,2.3042,0.002401098,7.599999756,0,0.959128797,0,1,0
0,0,1,0.8755,3.3458,1.2984,1.8385,0.003769275,7.599999756,0,0.936310589,0,1,0
0,0,1,0.8732,3.1883,1.4372,1.9019,0.005726065,7.599999756,0,0.978624105,0,1,0
0,1,0,0.8729,3.2532,1.7495,1.6335,0.001947531,7.599999756,0,0,0,0,0
0,0,1,0.8717,3.7885,1.2,1.7626,0.001950212,7.599999756,0,0.10710045,0,0,0
0,0,1,0.8801,2.9515,0.4237,1.3883,0.005226679,7.599999756,0,0.614592254,0,1,0
0,1,0,0.9096,2.6516,0,1.686,0.001978892,7.599999756,1,0.532814264,0,1,0
0,0,1,0.9252,3.2057,0.7086,2.1534,0.00205361,7.599999756,0,0.03072626,0,0,0
0,1,1,0.9186,2.5055,0,1.5538,0.00250381,7.599999756,0,0.673359811,0,0,0
0,1,0,0.9159,3.6634,0,1.7981,0.001856098,7.599999756,0,0,0,0,0
0,0,1,0.903,3.6969,2.69,1.7845,0.003100775,7.599999756,0,0,0,0,0
0,1,0,0.9143,3.5697,2.0055,1.5605,0.003281199,7.599999756,0,0.474772543,0,1,0
0,1,0,0.9041,3.7743,0,2.3981,0.002543966,7.599999756,0,0.483059436,0,1,0
0,0,1,0.939,4.0299,0.1496,1.9655,0.00713525,7.599999756,0,0.898805559,0,1,0
0,1,0,0.9471,3.7287,1.4655,1.9657,0.005701615,7.599999756,0,0.9854213,0,1,0
0,0,0,0.9446,3.3995,0.1647,1.7194,0.004869786,7.599999756,0,1,0,1,0
0,0,0,0.8849,3.1959,0.6,1.7712,0.004633292,7.599999756,0,0.992931068,0,1,0
0,0,1,0.9632,3.1367,0.7333,1.7141,0.004983389,7.599999756,0,0.974947333,0,1,0
0,0,1,0.9679,2.883,0.4613,1.54,0.004649241,7.599999756,0,0.86338526,0,1,0
0,0,1,0.9499,2.2655,0.806,1.6808,0.006211179,7.599999756,0,0.838910699,0,1,0
0,0,0,0.8993,4.5788,0.79,1.9972,0.003113533,7.599999756,0,0.029349471,0,0,0
0,1,0,6.4884,3.396,1.0702,1.9236,0.282334626,19.79999989,0,0.274473846,0,1,1
0,1,1,16.0164,3.4258,1.0095,2.0762,0.256786793,19.79999989,0,0.357053041,1,1,1
0,1,0,6.4625,3.5924,0.9745,2.2101,0.234181821,19.79999989,0,0.442756504,0,1,1
0,0,1,16.6239,3.6786,1.2053,2.1726,0.184818223,19.79999989,0,0.607990384,1,0,1
0,1,0,6.4989,3.9567,1.1845,2.2117,0.153672159,19.79999989,0,0.485735029,0,1,1
0,0,1,15.4339,3.0701,1.127,1.9846,0.496970952,19.79999989,0,0.466293752,1,1,1
0,0,1,6.4824,3.0547,1.1459,1.7399,0.254273117,19.79999989,0,0.124195479,0,1,1
1,1,0,15.9489,2.7294,1.1076,1.9049,0.514367759,19.79999989,0,0.243667126,1,1,1
1,0,1,6.4777,2.7553,1.1948,1.9112,0.511956394,19.79999989,0,0.114188865,0,1,1
0,0,1,7.0982,3.2028,1.0293,2.0832,0.266814113,19.79999989,0,0.405903727,0,1,1
0,1,0,16.6151,3.3521,1.2195,1.634,0.195496857,19.79999989,0,0.56601274,1,0,1
1,0,1,6.4383,2.7063,1.0352,2.1278,0.589068532,19.79999989,0,0.56366241,0,1,1
0,0,1,16.0333,3.5336,1.2067,2.0708,0.393094361,19.79999989,0,0.232090622,1,1,1
0,1,0,6.7253,2.813,1.0672,2.0943,0.530727267,19.79999989,0,0.457389027,0,1,1
0,1,1,17.067,3.3006,1.154,1.9934,0.219523042,19.79999989,0,0.250464737,1,1,1
0,0,1,6.8174,3.6684,1.1896,2.3103,0.227198049,19.79999989,0,0.735788047,0,1,1
0,1,0,16.2126,4.0172,1.3345,2.5596,0.169923395,19.79999989,0,0.958237052,1,1,1
0,1,0,6.9752,3.4703,1.206,2.0591,0.273253828,19.79999989,0,0.227392495,0,1,1
0,0,1,17.0567,3.1006,1.1466,1.9145,0.331136733,19.79999989,0,0.304793686,1,1,1
0,0,1,7.131,3.8452,1.4153,1.9637,0.214738458,19.79999989,0,0.490047365,0,0,1
0,0,1,16.2925,3.5598,1.1968,2.2759,0.361982495,19.79999989,0,0.57363528,1,1,1
1,0,1,6.4728,2.7775,1.1883,2.0074,0.497713506,19.79999989,0,0.760935545,0,1,1
0,1,1,7.0591,3.7069,1.3142,2.1763,0.113796376,19.79999989,0,0.594463706,0,0,1
0,1,1,7.0242,3.563,1.2332,1.7575,0.225050539,19.79999989,0,0.805424452,0,0,1
1,1,0,15.5991,4.447,1.5856,2.4987,0.418710053,19.79999989,0,0.807271719,1,1,1
0,1,1,7.0194,3.178,1.1238,1.5196,0.15239194,19.79999989,0,0.527115583,0,0,1
0,1,1,15.5271,6.5572,2.2322,3.6279,0.105261125,19.79999989,0,0.937457681,1,0,1
0,1,0,6.9007,4.273,1.486,2.4918,0.083339363,19.79999989,0,0.634412944,0,0,1
0,0,1,6.4854,3.6752,1.4348,2.1634,0.126530364,19.79999989,0,0.433093846,0,0,1
0,1,1,17.1605,6.6503,1.9203,3.039,0.116208732,19.79999989,0,0.80211097,1,0,1
0,0,1,6.4551,2.8145,1.1882,1.9112,0.420194894,19.79999989,0,0.664460301,0,1,1
0,1,1,17.1499,4.48,1.7523,2.8844,0.200805843,19.79999989,0,0.618601024,1,1,1
0,1,1,7.0074,4.6253,1.7879,2.7255,0.061863173,19.79999989,1,0.982367635,0,0,1
0,1,0,17.1402,3.6578,1.3486,2.0556,0.28142029,19.79999989,0,0.609647632,1,1,1
0,0,1,6.431,2.6975,1.0195,1.7352,0.304758191,19.79999989,0,0.093571402,0,1,1
0,0,0,15.5739,4.0302,1.498,2.7993,0.470338225,19.79999989,0,0.903285801,1,1,1
1,1,0,7.1356,2.7142,1.1635,1.9449,0.496076018,19.79999989,0,0.506508291,0,1,1
